0,49.99694109942353,49.99694109942353,"[4.774061565502763, -1.4339828957970684, -0.8551290547084992, -4.958763945310278, 4.4458198116366, -0.24828035708248508, -0.7534395465229556, 0.44910453754757657, -3.5409839217904997, 4.27250132756628]"
1,148.40642756611604,198.40336866553957,"[3.4375451878744347, -2.399862860340057, -2.4810332225777536, -1.9595563854811107, 1.0050750650361777, -0.5535061953800992, -0.5783237860334639, -1.1633976402069726, -3.6965040406615666, 1.409467965611441]"
2,169.02162465864706,367.42499332418663,"[4.7325395278315545, -3.375020820962246, -4.004324840577254, 2.3614331933265036, -1.0556097164813039, -3.0945474748313475, -0.45661632048280104, -1.1757708602562742, -4.550321885421841, 0.16193627626075777]"
3,166.7812301052407,534.2062234294274,"[2.5677046358983455, -2.684694338693579, -1.8516355891303775, 3.8348072447553436, -2.692570984820532, -3.359670297785871, 0.3223979633153664, -1.3201050803006216, -2.487201194394664, 1.5758024377774043]"
4,153.3432545175461,687.5494779469734,"[-1.6690429109363822, -3.4022374589718636, -0.5756359310476076, 3.253470432182253, -4.736809869775313, -2.6345638063336025, -0.28472154685025863, -2.579155474679253, -0.30164714475490173, 4.589697594760686]"
5,-35.45478723295264,652.0946907140208,"[-3.8734270101825463, -4.545954835683052, -2.528448774330072, 2.6396942674723514, -4.935437177749125, -4.949297368967644, -1.2574945775163062, -3.1976527774653176, 4.215303602761872, 1.197082264624471]"
6,-50.9867840068273,601.1079067071935,"[0.6430116821744059, -4.438517210278024, -1.9443333805117153, 0.11624907292133634, -2.2147585325201535, -3.6367601526539435, -1.2690994684351051, -4.409830691970512, 0.37435203706780207, 1.4683766451028046]"
7,167.3327787564453,768.4406854636388,"[0.44974758734532294, -4.4641226495180195, -0.8158350316786531, -0.24293209502113716, 0.49974930770544357, -3.6903315624107145, -2.0755194306946954, -4.406853890002771, -4.413771120524999, 3.722591108718853]"
8,165.0932895640457,933.5339750276845,"[1.4082761149532965, -3.040163847980938, -1.9767798091163689, -2.439989360307152, 4.5660598645101675, -4.219174146158379, -0.47610037984678155, -4.615255015749055, -3.109081857106008, 2.884210572700527]"
9,167.58540614805204,1101.1193811757366,"[4.328165773354378, 0.17025781023343337, -0.5542916316109189, -3.252542089469288, 3.2264636562869287, -2.702793262238317, -2.3698276478698674, -4.692558736536, -2.086560242235698, 1.9611018025526052]"
10,168.60701000141484,1269.7263911771515,"[4.947271964764678, 2.0809562553214094, 0.45296175071843836, 1.7702200138719295, 3.1942445787808333, 1.2668127601118355, -1.759190407818705, -4.322295944481943, -1.464394234587617, 0.9169944368829239]"
11,160.66730553662643,1430.393696713778,"[3.379949386981028, 4.729897612413932, 0.45765162491189165, 4.0895447698129415, 3.8764585715093203, 4.1124945057198845, -1.583158890858072, -4.618928591305511, -4.4247851131097775, -0.41880057808564125]"
12,159.6623410780933,1590.0560377918712,"[2.1911515707360305, 4.567540189470403, -0.13761516390988568, -1.1339771385594495, 3.0225945255927025, 1.8948584016505587, -2.6700732293809604, -3.6475460090581184, -4.798623916077991, 0.35586532894864076]"
13,158.44980894694748,1748.5058467388187,"[1.160225354614145, 2.372401656810654, -3.4700709292748124, -4.978147994096168, 0.3886826110131132, 1.7542426067267847, -1.8104773261546536, -3.0211518614972506, -4.0147476730414935, -1.4290787634985518]"
14,144.09515371590032,1892.601000454719,"[-0.1811267650594244, 0.17647475630438234, -3.9799902767189206, -3.4799089576798785, -3.2238626864890487, -0.06654924410183105, 0.8280555357863392, -4.59029665790405, -1.7741370358846276, -4.417258737671258]"
15,-62.21786562355038,1830.3831348311687,"[1.1696474836413093, 0.641843287777679, -3.667725229242245, 0.4233672245562535, -3.9489350793331095, -2.505122753189873, 3.7076721040979788, -3.8992013322156414, -3.06875475214768, -3.2401653607918512]"
16,126.19951015009823,1956.5826449812669,"[2.3257442019339027, 1.2180864999617587, -4.4893908490765, 3.722533231127152, -2.665997879251353, -3.036636360395627, 4.178282784241206, -4.001692463168288, -4.6260731427657245, -0.6295171626514764]"
17,133.39874757313495,2089.9813925544017,"[1.991723822935941, 1.102088090456082, -2.7375891441529525, 3.768790955894556, -4.434482302573267, -1.4270528485959817, 0.7344209663957745, -3.4141205376798562, -1.0288791701814621, 1.5170310506086617]"
18,130.80834360577373,2220.7897361601754,"[0.43035757158828025, -0.7740433890369742, -1.4509730103240355, 0.7859296303506085, -2.9720853309985844, -1.4862227845179607, -2.8951312773773688, -0.4385863082480838, -0.17721735091170557, 4.2723308163440965]"
19,138.2477367654935,2359.0374729256687,"[-0.018777790338736045, -1.8096096155065666, -1.8772938705402857, -2.8932921147321706, -1.4832789754009559, 0.869373326292843, -4.670304395010108, -0.32760665740652656, -1.1071369177478416, 1.3189039925565689]"
20,-81.11262420130359,2277.924848724365,"[-1.4025400650948043, -4.642331567118407, -1.8243753139107048, -3.588077357198258, -1.227671736879878, 0.37759413843527445, -3.738096236990383, -0.5529296565422512, 1.7347041193115293, -2.9816916446772477]"
21,-104.01765140944589,2173.907197314919,"[-0.10569761030084002, -1.5312332925616605, 0.027782497633130385, -4.356762239123656, -1.8977005023102882, 4.325071809072427, -2.1028397627592623, 1.2064467741427152, 0.975603649927407, -3.6772040058437114]"
22,-69.62459573207008,2104.2826015828487,"[-0.31146030095274924, -0.9589499947719938, -0.31040779225126547, -3.661096734377783, -1.0417357860958476, 2.5676265139607266, 0.5844783855362078, 2.541571360226316, 0.9840878023048327, -2.5346133377572757]"
23,-74.5841522721481,2029.6984493107007,"[0.5823602346209662, -0.19871830575027996, 0.29438931060529694, -3.365063386069886, 2.3687074761468807, 2.5186349508535226, 3.300808335776613, 4.45420355543984, -3.30172485358678, -1.050146990835878]"
24,128.9254334056394,2158.62388271634,"[0.6446336431521957, -0.02859865017893038, 3.4403541129220563, -1.9325581745042864, 3.400495662416989, 4.833262142903606, 2.2321237582525812, 4.641376357885625, -2.285001074569038, -3.278735119916826]"
25,120.62515073975968,2279.2490334561,"[-0.6447941148427616, -1.190798041471467, 3.2035464362253405, 0.5537694282784861, 2.504482163946831, 2.4859130790510595, 1.3739978691846941, 2.7902834885382855, 1.856253963159965, -3.6477983349785905]"
26,-71.90210648224712,2207.3469269738525,"[0.47234438713926297, -1.8616779773554786, 3.2136489803656585, -0.9492116092411302, 3.0275194725905914, 4.456095263025045, 0.5129933751073354, 2.7214385281635383, 1.4291999472311718, 0.2582756643536362]"
27,132.56016529270613,2339.9070922665587,"[0.16235781884513512, -3.5647903754371524, 4.202229046796624, -0.20963931405592687, 1.5800072088908175, 3.5409642924933036, 2.558717395499479, 2.5580445791171775, -2.1230083291512827, 1.299094201648145]"
28,117.37937254534506,2457.286464811904,"[0.20064029482175294, -3.920156720136938, 4.2798202263864935, 0.33593023904872293, 0.5415474084576661, 0.9297630202570152, 2.870789139804498, 4.074328818136145, -1.4914255052358298, 2.0167680688030445]"
29,137.51975054347346,2594.8062153553774,"[0.5433841494124239, -1.2304083059205644, 3.251495957655226, 1.0525244540838086, -1.836714430558487, -1.2086363623688343, 0.9910032574230774, 2.7790668001138665, -0.511309122949279, 3.20565467918618]"
30,145.39229898012633,2740.1985143355037,"[0.7208555134513391, 1.1273705672999241, 1.2869809876368543, -0.7146912057340418, -2.309717586317459, -4.9031633582908585, 2.015491055797086, 0.9291088260009585, 2.325624868722918, 4.559544432585377]"
31,141.8872582285737,2882.085772564077,"[4.976439515924399, 0.6247510193928657, -0.733058226071802, -1.9618360782174595, -3.6212453537510934, -1.742339136672672, 4.266015786597944, 1.7833326731163002, 4.267745248761079, 2.630786513322193]"
32,132.25429598336115,3014.3400685474385,"[3.8725838458207624, -1.1949532013348714, -1.2515752107396396, -4.298404485617147, -2.0760834971102993, 1.6869434900241012, 2.924544699668717, 3.6229218205311073, 3.4385796714326604, -0.18926943522879056]"
33,133.1627155491841,3147.5027840966227,"[4.260735176516441, -0.8220357211304022, 0.5808615251802985, -4.245496180282696, -0.4955218669801407, 4.99423314431271, 0.004854592608428436, 2.562532959745375, 4.253293527023478, -3.8666566222300967]"
34,130.82465002012157,3278.3274341167444,"[2.895192541227299, 0.8992587235170718, 3.1302290968370814, -3.2580300705934735, 1.8220774723951676, 2.918804913481024, -1.704462550901009, 3.236989496457976, 4.607892102825964, -1.8600807166543614]"
35,132.55689566931798,3410.884329786062,"[0.8538213121822382, -0.5503056543739329, 4.279944305279179, -3.692569881610208, 2.763953208148151, 0.7873651215700165, -4.220217621742312, 4.667381298761465, 2.314655851609152, -0.3485129397428471]"
36,125.10128095252193,3535.985610738584,"[0.11532182494880483, -3.2630491449388384, 4.9127163254417034, -4.831693599770359, 0.488145183471795, -1.0960167874305442, -1.0076486483615354, 2.4698346732552494, 0.04876122047255829, 0.30705005978813876]"
37,112.65986185524693,3648.645472593831,"[0.07181482461878308, -3.6978582600079455, 4.1017382527937265, -2.885578948824719, -0.11674095932960768, -0.41533381061737806, -0.25520598476714723, -0.8105033325640671, -3.35782309596073, 1.6241243468114883]"
38,124.25919540999375,3772.904668003825,"[-0.07572647508540897, -1.841826724730704, 2.6219249714636574, -4.966441031534578, 3.8397169152849053, 2.220506966975584, 0.6673920256619107, -2.8046985613259134, -4.755204660224225, 0.7699387945453996]"
39,-87.40267168859961,3685.5019963152254,"[0.03249582521203753, 1.5364107493786716, 0.737458291421918, -2.2774540089789164, 4.5899115727652156, 4.153811995514165, 0.06522598325926054, -4.028021147412874, -4.29686444766504, 1.012214372295436]"
40,111.39534522311297,3796.8973415383384,"[0.09625359381721865, 1.7948643100120052, -3.24428195272694, -2.499257936537666, 3.065475073104654, 0.9831527818854364, 1.3135382772680768, -4.32582455631137, -3.2023568599354517, 4.652955651564547]"
41,121.5715562057038,3918.4688977440424,"[0.1486143239650748, -0.2600123374721065, -4.008317306257426, -3.651309986665998, 0.8360420451004469, -2.389203906371612, 3.1616300611116306, -2.98518591516069, -4.779117390629898, 2.0940730576904145]"
42,125.55761118976017,4044.0265089338027,"[-0.21682323444862805, -3.77801184768321, -3.903580418767352, -2.4827235516315933, -0.1988666184013496, -0.6927993432939485, 4.910199694245576, 1.1596226510404937, -3.5718795438745863, -0.8965110034823416]"
43,-95.58652912757904,3948.4399798062236,"[-0.2513632923913949, -3.766589727008828, -4.102529429679847, -2.0304815565607286, -1.762999866973617, 1.794337159273868, 0.6820617747329313, 1.9486138297932747, 0.8970446200940366, -1.0270661558966283]"
44,-78.99572943175049,3869.444250374473,"[0.02449078029432994, -2.527322944952417, -4.531968756164318, 0.7519112688284744, -1.95710101408378, 4.179522980868244, -0.9268553062451251, 4.936858240889968, 4.760784828850846, -1.3170275713364072]"
45,110.94479317275628,3980.3890435472294,"[4.208587691079124e-05, -3.220071879607978, -3.9565290046698687, 3.2814968923213925, -4.3412130243483436, 3.0374208708892017, -4.29252471898578, 1.4509733738164592, 3.7352729225016144, -1.6995758184916052]"
46,118.50115742160617,4098.890200968835,"[-0.14874968903227503, -1.9464497784435095, -1.0966971726708867, 4.311911988674697, -2.049742767821074, 1.6580800259002282, -3.8333611047928207, -2.184446662657312, 2.5488475648321574, -1.1149544376260117]"
47,-76.88764151452439,4022.002559454311,"[-0.2296438121294304, -1.0575432189690146, -1.0674772078100592, 1.6237446606418822, 1.7507850513304386, 1.5082890131745266, -1.2379415759002255, -3.93117699418598, 2.902072550146306, 0.4503339254441949]"
48,-83.48481845522845,3938.5177409990824,"[-0.176444670389994, 1.332651538393985, -2.382556056144124, 1.1761580035696637, 3.5967254340683446, 0.3868179972500015, 1.8262672770346824, 0.2604671781956968, 1.4898869779960082, 3.2309505314015814]"
49,-90.48180930199364,3848.035931697089,"[0.10680095181796223, 4.841184880605057, -2.8853158263983043, 0.22013554864739437, 3.504605305038804, 1.7055709667588947, 2.163315889339004, 4.312421162544378, 2.6050635676838114, 3.695218745311668]"
50,130.57766529121102,3978.6135969883,"[0.07906780774457656, 2.89174852913158, -4.0532807798939325, 0.24067171263268525, 4.613948405641803, 0.6399083505124064, 1.050563910198083, -1.2926756011097722, 4.33853270890284, 4.214513296501896]"
51,151.403268507155,4130.016865495455,"[0.06525113369470192, -0.08956768256485076, -3.4528274710040785, -0.01042820498834549, 3.0995510740114423, 0.4770297185603172, -0.9497812115004264, -4.609798664128215, 3.7481964004788297, 4.62436374818648]"
52,157.49797517218607,4287.514840667641,"[-0.005422485332004179, -4.140935359337215, -0.8310618662675108, 2.434899776433588, 3.757046867627274, -1.1243453750305377, -1.8491575139926317, -1.0009774461852667, 2.860205116909738, 3.172423187933482]"
53,-37.28627856109523,4250.228562106546,"[1.3525249362352676, -4.035862090931324, 2.0251691106709533, 3.9078576487041823, 4.627845261844696, -4.7440210039931205, -0.5877973400482849, 1.989873820811279, 4.598359878080989, 3.469864659853564]"
54,154.47508732304055,4404.703649429586,"[2.9330204578988157, -2.769618875468384, 4.408737855007693, 2.914174986349892, 2.698635302063583, -1.3197032354103102, -1.6845385244557536, 2.852853483499259, 2.403268886910347, 2.451855672974943]"
55,159.812146568152,4564.515795997739,"[3.1810140615025007, -2.049740506460389, 0.15115551396112045, 0.3995814823938512, 0.10988901443206915, -0.6762383580725432, -3.0572825674484787, 2.4944895500044066, -1.277701519441323, 3.5916608323805637]"
56,168.69081101922205,4733.20660701696,"[3.147294542357815, -4.257838921115006, -4.752179789847801, 1.114364389197396, -1.9822906974636934, 2.4193482710204757, -3.268966251802103, 1.8974308626231722, -1.5559672262947044, 3.74659201759381]"
