0,49.995043232516785,49.995043232516785,"[4.77339816148599, -1.4335860936148448, -0.8551618076737386, -4.9587800996273526, 4.4459468607944865, -0.2486999793991118, -0.7536085485408742, 0.4484161416238049, -3.5407507508776432, 4.271949299733286]"
1,148.40616039544972,198.4012036279665,"[3.437609835706252, -2.400073278287744, -2.481328235798859, -1.959662552123513, 1.0056840435479164, -0.5534993210265164, -0.5781447483599564, -1.1633438677533123, -3.696451568809733, 1.4097228699554474]"
2,169.0194932435257,367.42069687149217,"[4.732842595617752, -3.374992635660119, -4.00453584883549, 2.3617665816547184, -1.0554167268201646, -3.094327684763659, -0.4557642627867434, -1.1759093642249525, -4.550399370316604, 0.1621614262846707]"
3,166.7808323953468,534.201529266839,"[2.5680505852628306, -2.685173359549311, -1.8521056749469464, 3.8350406044445244, -2.6919078298526813, -3.3599236366029053, 0.32239496891525443, -1.3199637320843662, -2.487567549149747, 1.5756041375898642]"
4,153.34295057115466,687.5444798379937,"[-1.6688360164356306, -3.4018196770779383, -0.5757483254294162, 3.2533459953484387, -4.736630078426745, -2.6346556123394316, -0.28443490586886166, -2.5791041819260028, -0.3017580131726726, 4.589744250510156]"
5,-35.455008009671246,652.0894718283224,"[-3.873823728530187, -4.545571673987493, -2.52835353388998, 2.639297643404741, -4.9356178246178475, -4.949449772634471, -1.257556210898105, -3.1973927903947534, 4.214998896339618, 1.1968222374425939]"
6,-51.01285505969481,601.0766167686276,"[0.6533378064856104, -4.438633118478334, -1.944382460148891, 0.11618573280745732, -2.214904457966968, -3.6368178461169895, -1.2687553074739577, -4.410027142573907, 0.37411653652001164, 1.468198425228361]"
7,167.31823416415335,768.3948509327809,"[0.4592232426249232, -4.464170083451753, -0.8160923741439801, -0.24308831927351374, 0.4997969360800509, -3.69050262277558, -2.0754887652529086, -4.4065667992876625, -4.413926055106696, 3.7223759905165736]"
8,165.09314497922986,933.4879959120108,"[1.4082046363060863, -3.040203465265782, -1.976661696661279, -2.4395278704811334, 4.565597291401228, -4.218890811452207, -0.4763770275125646, -4.615541624501488, -3.1091548611334026, 2.884426174631915]"
9,167.58656292834996,1101.0745588403606,"[4.328105340824782, 0.17074282668329321, -0.5546299863942088, -3.2520725485845943, 3.226803406993118, -2.7034298702144848, -2.370041593695722, -4.692259573003625, -2.0864391995484515, 1.9610419195510733]"
10,168.60682438797295,1269.6813832283335,"[4.947154332715549, 2.081195235508821, 0.45307846929964624, 1.7703019372466229, 3.1942060769472973, 1.2669054372810111, -1.759220046447282, -4.32235702197709, -1.4642365497469971, 0.9170043733501178]"
11,160.66748624576337,1430.3488694740968,"[3.3796233677701766, 4.729807720373767, 0.45837508313787056, 4.089228458796229, 3.876874317851294, 4.112879765268294, -1.582845528672385, -4.619307712891035, -4.42484031545827, -0.4185286180365719]"
12,159.66385540225957,1590.0127248763563,"[2.191521485290586, 4.56724996111591, -0.1373198098851583, -1.1338547865743072, 3.022830617978721, 1.8948547519405063, -2.6697810570020124, -3.6476935218137223, -4.798269519474007, 0.35627289039865195]"
13,158.4482715761181,1748.4609964524743,"[1.1603098411850559, 2.3724033525233255, -3.4699342812075074, -4.977842999479006, 0.38876167147695667, 1.754278363252589, -1.8104749405987155, -3.021064874381039, -4.014709340737609, -1.4294384796114263]"
14,144.0963922356699,1892.5573886881443,"[-0.1806733773713672, 0.17658002332744588, -3.9802519839200214, -3.479628221371191, -3.2242727649347933, -0.06647206169255056, 0.8288520111084436, -4.590481958262972, -1.774418193380813, -4.417162621533639]"
15,-60.603603914108476,1831.9537847740357,"[1.4207053736631927, 0.6417337911223967, -3.6673527623226945, 0.42274583628243956, -4.313107701590123, -2.5055958771885662, 3.70826428247039, -3.8986009757051368, -3.131945233898778, -3.2399562818954015]"
